size,elevator,address,rooms,price
140 , con ascensore,"Appartamento su due piani in via Antonio Carnevali, 48, Dergano, Milano",3 ,350.000
110 ,,"Trilocale in via Lombardia, 20, Dei Parchi-Cascina Gatti-Parpagliona, Sesto San Giovanni",3 ,200.000
67 , con ascensore,"Trilocale in via Capuana, 19, San Carlo-San Paolo-Stellanda, Rho",3 ,149.500
80 , senza ascensore,"Bilocale in via stazione Villamaggiore, 15, Lacchiarella",2 ,100.000
75 , senza ascensore,"Trilocale in via Rivoltana, 33, Segrate",3 ,180.000
20 , senza ascensore,"Monolocale in via Dell'Assunta, 5, Val di Sole-Fatima, Milano",,60.000
55 ,,"Bilocale in via Padova, 3, Brianza-Pasteur, Milano",2 ,139.000
50 , con ascensore,"Attico in via Attilio Agosti, 21, San Martino-San Domenico, Legnano",2 ,90.000
55 , senza ascensore,"Trilocale in via Castelnovo, 1, Parabiago",3 ,95.000
100 , con ascensore,"Trilocale in via Giuseppe Verdi, 1, Inzago",3 ,198.000
44 ,,"Bilocale in via Martesana, 49, Vimodrone",2 ,115.000
78 , con ascensore,"Bilocale in via Lombardia, 49, Cologno Monzese",2 ,125.000
167 , con ascensore,"Appartamento in via po, 6, San Donato Milanese",5 ,369.000
90 , senza ascensore,"Trilocale in via Guardi, 1, Cinisello, Cinisello Balsamo",3 ,155.000
40 , senza ascensore,"Bilocale in Natale Battaglia, 1, Brianza-Pasteur, Milano",2 ,250.000
40 ,,"Monolocale in via Tavazzano, 16, Accursio, Milano",,110.000
60 ,,"Bilocale in viale dei Mille, 27, Indipendenza-Regina Giovanna, Milano",2 ,330.000
75 , con ascensore,"Bilocale in via G. Tartini, 37, Dergano, Milano",2 ,220.000
90 ,,"Trilocale in via F. Cilea, 3, Pioltello",3 ,120.000
120 , con ascensore,"Trilocale in via Carlo Farini, 75, Garibaldi-Isola, Milano",3 ,550.000
55 , senza ascensore,"Monolocale in via Costantino Baroni, 192, Gratosoglio, Milano",,150.000
45 ,,"Monolocale in via Bruno Buozzi, 56, Centro, Sesto San Giovanni",,75.000
160 ,,"Villetta a schiera in via Giacomo Puccini, 66, Zibido San Giacomo",4 ,285.000
135 , con ascensore,"Appartamento in via San Marco, 32, Moscova-Repubblica, Milano",5 ,895.000
500 ,,"Quadrilocale in via Bonaventura Zumbini, 40, Naviglio Grande-Barona, Milano",4 ,450.000
75 , senza ascensore,"Trilocale in cortile Vignate, 14, Locate Triulzi",3 ,190.000
37 ,,"Monolocale in via Piave, 34, San Pietro-Pace, Rho",,92.000
85 ,,"Trilocale in via Mar Nero, 9, Bisceglie, Milano",3 ,190.000
60 , con ascensore,"Monolocale in via Giuseppe Rovani, 244, Rondò-Torretta, Sesto San Giovanni",,125.000
70 , con ascensore,"Trilocale in via Giuseppe Govone, 70, Govone, Milano",3 ,205.000
50 ,,"Bilocale in via del Reno, 23, Comasina-Bruzzano, Milano",2 ,120.000
96 , con ascensore,"Trilocale in via Niccolò Paganini, 3, Abbiategrasso",3 ,189.000
96 ,,"Trilocale in via Giuseppe Verdi, 60, Colturano",3 ,160.000
65 ,,"Bilocale in via dei Pini, 5, Pieve Emanuele",2 ,85.000
105 ,,"Trilocale in via Walter Tobagi, 10, Naviglio Grande-Barona, Milano",3 ,290.000
105 , con ascensore,"Trilocale in via Sandro Pertini, 8, Vignate",3 ,250.000
100 ,,"Casa indipendente in via Enrico Acerbi, 28, Comasina-Bruzzano, Milano",3 ,270.000
60 , con ascensore,"Bilocale in via Vincenzo Bellini, 11, Cormano",2 ,157.000
40 , senza ascensore,"Bilocale in via Montecassino, 24, Rogoredo-Santa Giulia, Milano",2 ,100.000
130 ,,"Appartamento su due piani in via Palmanova, 32, Baranzate",3 ,180.000
110 , senza ascensore,"Trilocale in via Manzoni, 3, Pessano con Bornago",3 ,220.000
125 , con ascensore,"Quadrilocale in via Enrico Annibale Butti, 14, Dergano, Milano",4 ,300.000
72 ,,"Bilocale in via Benedetto Croce, 7, Castano Primo",2 ,125.000
50 ,,"Bilocale in via privata Alessandro Antonelli, 8, Corvetto, Milano",2 ,90.000
82 , con ascensore,"Bilocale in via Trento 26, 26, Bollate",2 ,210.000
55 , senza ascensore,"Bilocale in piazzale Lugano, 31, Dergano, Milano",2 ,140.000
80 , senza ascensore,"Appartamento su due piani in via Privata Ada Negri, 10, San Giuliano Milanese",,125.000
100 ,,"Appartamento su due piani in frazione Mostiola, 5, San Colombano al Lambro",3 ,50.000
65 , con ascensore,"Bilocale in via Giambellino, 32, Lorenteggio-Giambellino, Milano",2 ,175.000
50 ,,"Monolocale in via Cortina d'Ampezzo, 11, Val di Sole-Fatima, Milano",,149.000
50 , con ascensore,"Bilocale in via Pinerolo, 66, San Siro, Milano",2 ,290.000
900 ,,"Appartamento in strada provinciale Cerca, 6, Colturano",20 ,1.300.000
70 ,,"Trilocale in via Patrioti, 121, Ossona",3 ,170.000
78 , con ascensore,"Trilocale in via Stelvio, 73, Cusano Milanino",3 ,135.000
80 , con ascensore,"Quadrilocale in via Veglia, 7, Istria, Milano",4 ,250.000
107 , con ascensore,"Trilocale in via Luigi Capuana, 56, San Carlo-San Paolo-Stellanda, Rho",3 ,220.000
100 ,,"Trilocale in viale Antonio Gramsci, 601, Rondinella-Baraggia-Restellone, Sesto San Giovanni",3 ,320.000
80 , con ascensore,"Bilocale in via Martesana, 119, Vimodrone",2 ,300.000
120 , con ascensore,"Appartamento su due piani in via San Giusto, 37, San Siro, Milano",4 ,300.000
70 ,,"Trilocale in corso Italia, 202, Magenta",3 ,650.000
40 , senza ascensore,"Bilocale in via Anselmo Da Baggio, 8, Baggio, Milano",2 ,125.000
75 , con ascensore,"Bilocale in via Sandro Pertini, 8, Tribiano",2 ,120.000
135 , con ascensore,"Appartamento in via Donati Mario, 12, Soderini, Milano",5 ,690.000
110 , senza ascensore,"Quadrilocale in via Francesco Goya, 19, San Siro, Milano",4 ,330.000
110 ,,"Casa indipendente in via Menabrea, 13, Istria, Milano",3 ,400.000
66 , senza ascensore,"Appartamento su due piani in via IV Novembre, 2, Cornaredo",,92.000
55 , senza ascensore,"Bilocale in via Rugacesio, 24, Pioltello",2 ,130.000
100 , con ascensore,"Trilocale in via Novara, 383, Quinto Romano, Milano",3 ,230.000
70 , senza ascensore,"Bilocale in via Solferino, 21, Pero",2 ,130.000
90 ,,"Quadrilocale in via Val Lagarina, 27, Quarto Oggiaro-Euromilano, Milano",4 ,240.000
65 , senza ascensore,"Bilocale in via Cassanese, 186, Segrate Centro, Segrate",2 ,125.000
43 ,,"Bilocale in via Giuseppe Ripamonti, 152, Vigentino, Milano",2 ,105.000
55 , senza ascensore,"Bilocale in via Giovanni Battista Grassi, 1, Quarto Oggiaro-Euromilano, Milano",2 ,120.000
30 , senza ascensore,"Monolocale in via Porpora, 161, Teodosio-Porpora, Milano",,79.000
74 , con ascensore,"Trilocale in via Flora, 152, La Flora-Parco Alto Milanese, Legnano",3 ,200.000
60 , con ascensore,"Bilocale in via Prandina Giovanni Battista, 11, Crescenzago, Milano",2 ,125.000
240 ,,"Casa indipendente in via del Carso, 7, Inveruno",6 ,345.000
39 , con ascensore,"Monolocale in Marco d'Agrate, 19, Ortles, Milano",,115.000
140 , con ascensore,"Appartamento in Alessandro Paoli, 4, Garibaldi-Isola, Milano",5 ,500.000
120 ,,"Monolocale in via Delle Rimembranze di Greco, 8, Greco-Villaggio dei Giornalisti, Milano",,170.000
49 , senza ascensore,"Bilocale in via Antonio Mambretti, 5, Quarto Oggiaro-Euromilano, Milano",2 ,127.000
70 ,,"Trilocale in via Portinari Pigello, 2, Greco-Villaggio dei Giornalisti, Milano",3 ,188.000
80 , con ascensore,"Bilocale in via Luigi Salma, 33, Corsico",2 ,160.000
70 , senza ascensore,"Trilocale in via Alessandro Manzoni, 7, San Giuliano Milanese",3 ,130.000
60 , con ascensore,"Bilocale in via privata Giuba, 26, Turro, Milano",2 ,180.000
120 ,,"Casa indipendente in via Porta Ronca, 82, Centro, Rho",3 ,320.000
94 , con ascensore,"Trilocale in via Fabio Filzi, 4, Baranzate",3 ,200.000
180 ,,"Appartamento su due piani in corso di Porta Romana, 119, Mercalli-Quadronno, Milano",6 ,380.000
42 ,,"Monolocale in via privata Benedetto Cacciator, 9, Axum-San Carlo, Milano",,95.000
75 , senza ascensore,"Trilocale in via Francesco Baracca, 31, Vittuone",3 ,135.000
83 ,,"Appartamento su due piani in via Legnone, 83, Dergano, Milano",2 ,180.000
50 , con ascensore,"Bilocale in via Padova, 133, Turro, Milano",2 ,125.000
40 ,,"Monolocale in via privata Iglesias, 36, Gorla, Milano",,150.000
54 ,,"Bilocale in via Giovanni Pastorelli, 7, Navigli-Porta Genova, Milano",2 ,285.000
70 , con ascensore,"Bilocale in via Giulio Tavecchia, 21, San Giovanni, Rho",2 ,139.000
55 , senza ascensore,"Monolocale in via 1 Maggio, 9, Vignate",,138.000
100 , con ascensore,"Trilocale in viale Piemonte, 26, Crocetta-Parco Nord, Cinisello Balsamo",3 ,230.000
25 , senza ascensore,"Monolocale in via Torelli Luigi, 5, Dergano, Milano",,60.000
70 , senza ascensore,"Bilocale in via Cernaia, 11, Paderno Dugnano",2 ,80.000
50 ,,"Monolocale in via Roma, 6, Locate Triulzi",,70.000
60 , senza ascensore,"Monolocale in via Ernesto Breda, 46, Rondò-Torretta, Sesto San Giovanni",,90.000
100 , senza ascensore,"Trilocale in via Milano, 6, Vittuone",3 ,133.000
300 ,,"Casa indipendente in via Statuto, 10, Rescaldina",7 ,480.000
150 , con ascensore,"Trilocale in via Resistenza, 14, Opera",3 ,315.000
110 ,,"Casa indipendente in via Roma, 36, San Giuliano Milanese",2 ,220.000
210 ,,"Villetta a schiera in via Luigi Pasteur, 109, Marcallo con Casone",4 ,295.000
97 , senza ascensore,"Trilocale in piazza Candiani, 2, Robecchetto con Induno",3 ,163.000
55 , senza ascensore,"Bilocale in via Timavo, 175, Rondinella-Baraggia-Restellone, Sesto San Giovanni",2 ,109.000
110 , senza ascensore,"Trilocale in via Della Novella, 15, Nerviano",3 ,180.000
45 , con ascensore,"Monolocale in via Alcide de Gasperi, 9, Sedriano",,85.000
80 , con ascensore,"Quadrilocale in via Massimo Gorky, 20, San Giuliano Milanese",4 ,205.000
85 ,,"Casa indipendente in via Giuseppe Meroni, 6, Corbetta",3 ,150.000
60 ,,"Monolocale in via Cascina, 1, Vernate",,165.000
70 , senza ascensore,"Bilocale in via Garibaldi, 21, Vimodrone",2 ,130.000
60 , senza ascensore,"Bilocale in via Roma, 44, Grezzago",2 ,140.000
50 , con ascensore,"Bilocale in via Maria Montessori, 14, Mecenate, Milano",2 ,160.000
70 , senza ascensore,"Appartamento su due piani in via Filippo Abbiati, 1, Morgantini, Milano",2 ,180.000
75 , con ascensore,"Trilocale in via Papa Giovanni XXIII, 19, Cologno Monzese",3 ,140.000
110 ,,"Casa indipendente in via Giuseppe Verdi, 20, Cornaredo",2 ,270.000
156 ,,"Appartamento in via Vittorio Alfieri, 22, Rondinella-Baraggia-Restellone, Sesto San Giovanni",6 ,420.000
110 , con ascensore,"Bilocale in via Vincenzo Monti, 2, Senago",2 ,135.000
80 , con ascensore,"Bilocale in via Adriano Publio Elio, 100, Crescenzago, Milano",2 ,195.000
20 , con ascensore,"Monolocale in via Val di Non, 4, Precotto, Milano",,65.000
37 , con ascensore,"Monolocale in via Sarzana, 50, Istria, Milano",,110.000
60 , senza ascensore,"Bilocale in piazza cavour, 27, Vaprio d'Adda",2 ,99.000
100 ,,"Appartamento su due piani in via belfuggito, 4, San Colombano al Lambro",3 ,200.000
85 , senza ascensore,"Bilocale in via II Giugno, 6, Vittuone",2 ,125.000
75 , senza ascensore,"Bilocale in via Daniele Manin, 24, Magnago",2 ,95.000
40 ,,"Monolocale in via Francesco Petrarca, 7, Cesano Boscone",,60.000
55 , con ascensore,"Bilocale in via privata Calizzano, 21, Comasina-Bruzzano, Milano",2 ,145.000
55 ,,"Bilocale in via privata Cesare Vignati, 18, Affori, Milano",2 ,155.000
95 , senza ascensore,"Trilocale in via Gallarate, 47, Accursio, Milano",3 ,249.000
177 ,,"Appartamento su due piani in San Martino, 64, Carpiano",,210.000
90 , con ascensore,"Bilocale in via Chiarelli Luigi, 8, Gallaratese, Milano",2 ,180.000
84 , con ascensore,"Trilocale in via Gianfranco Zuretti, 55, Greco-Villaggio dei Giornalisti, Milano",3 ,240.000
50 , senza ascensore,"Monolocale in via Wolfgang Amadeus Mozart, 53, Paderno Dugnano",,105.000
100 , senza ascensore,"Trilocale in via Re Fortunato, 33, Cerro Maggiore",3 ,180.000
70 , con ascensore,"Trilocale in via Arcivescovo Romilli, 18, Ortles, Milano",3 ,160.000
45 , con ascensore,"Bilocale in via Giovanni Paisiello, 4, Romagna, Milano",2 ,185.000
150 , con ascensore,"Appartamento in via Felice Maritano, s.n.c, San Donato Milanese",5 ,299.000
65 ,,"Monolocale in viale Bolivia, 38, Paderno Dugnano",,128.000
105 , con ascensore,"Trilocale in via Magenta, 9, Parabiago",3 ,189.000
105 , con ascensore,"Bilocale in via Vecellio, 25, Villa Cortese",2 ,170.000
110 , con ascensore,"Quadrilocale in via Legnano, 87, Abbiategrasso",4 ,175.000
115 ,,"Villetta bifamiliare in via enrico fermi, 8, Magnago",4 ,200.000
110 , con ascensore,"Trilocale in via marzabotto, 79, Dei Parchi-Cascina Gatti-Parpagliona, Sesto San Giovanni",3 ,185.000
86 , senza ascensore,"Trilocale in via Delle Ande, 15, Pioltello",3 ,180.000
72 ,,"Bilocale in via Carlo Cattaneo, 49, Rondò-Torretta, Sesto San Giovanni",2 ,209.000
100 , con ascensore,"Bilocale in via papa giovanni xxiii, 73, Bollate",2 ,90.000
180 ,,"Villetta a schiera in via gabriele d'annunzio, 34, Pantigliate",6 ,295.000
100 , con ascensore,"Trilocale in via olona, 6, San Donato Milanese",3 ,230.000
84 , senza ascensore,"Trilocale in via Magenta, 10, San Vittore Olona",3 ,145.000
35 , con ascensore,"Monolocale in via Europa, 7, Garbagnate Milanese",,85.000
45 , con ascensore,"Bilocale in via tertulliano, 58, Martini-Cuoco, Milano",2 ,175.000
246 ,,"Villetta a schiera in via emilia - romagna, 1, Gorgonzola",8 ,490.000
38 ,,"Monolocale in via dal pozzo toscanelli paolo, 1, Crescenzago, Milano",,90.000
65 , con ascensore,"Bilocale in via alessandro manzoni, 16, San Giuliano Milanese",2 ,90.000
220 ,,"Quadrilocale in via alessandro manzoni, 68, Corbetta",4 ,280.000
90 , con ascensore,"Trilocale in via virgilio, 18, Basiano",3 ,145.000
60 , senza ascensore,"Bilocale in via consacrazione, 7, Pioltello",2 ,130.000
115 , con ascensore,"Trilocale in via paolo goglio, 1, Centro, Rho",3 ,260.000
78 , con ascensore,"Bilocale in via eugenio curiel, 46, Cerro Maggiore",2 ,145.000
60 ,,"Bilocale in via piemonte, 36, Rozzano",2 ,117.000
75 , con ascensore,"Bilocale in via degli ontani, 40, Olmi-Muggiano, Milano",2 ,117.000
75 , senza ascensore,"Trilocale in via adige, 21, San Pietro-Pace, Rho",3 ,130.000
73 , con ascensore,"Bilocale in corso lodi, 115, Corvetto, Milano",2 ,175.000
94 ,,"Trilocale in via mentana, 33, Magenta",3 ,115.000
85 , con ascensore,"Bilocale in via Giovanni Antonio Plana, 29, Govone, Milano",2 ,220.000
30 , con ascensore,"Monolocale in via Paolo Sarpi, 52, Sempione, Milano",,90.000
96 , con ascensore,"Quadrilocale in via di Vittorio, 19, Locate Triulzi",4 ,165.000
110 , con ascensore,"Appartamento in via Raffaello Giolli, 19, Bicocca, Milano",5 ,280.000
75 , senza ascensore,"Trilocale in via Monte Grappa, 9, Calvignasco",3 ,85.000
82 , con ascensore,"Trilocale in via Della Repubblica, 1, Corbetta",3 ,150.000
130 ,,"Appartamento su due piani in via l. settembrini, 3, Casorezzo",3 ,195.000
70 , senza ascensore,"Monolocale in via privata angiolo maffucci, 70, Dergano, Milano",,120.000
120 ,,"Casa indipendente in via Galileo Galilei, 29, La Flora-Parco Alto Milanese, Legnano",6 ,250.000
270 ,,"Villetta bifamiliare in via Beato Angelico, 6, Inveruno",8 ,315.000
70 ,,"Appartamento su due piani in via Leopardi, 31, San Vittore Olona",3 ,180.000
140 , con ascensore,"Appartamento su due piani in via Montello, 20, Cologno Monzese",4 ,280.000
68 , con ascensore,"Bilocale in via Michele Lessona, 9, Quarto Oggiaro-Euromilano, Milano",2 ,120.000
140 ,,"Quadrilocale in via Monte Grappa, 8, Vaprio d'Adda",4 ,350.000
80 ,,"Trilocale in via Cassanese, 33, Milano Due, Segrate",3 ,160.000
62 ,,"Monolocale in via Monza, 10, Bussero",,173.000
95 , con ascensore,"Quadrilocale in via Famagosta, 40, Boffalora-Torretta, Milano",4 ,350.000
150 ,,"Trilocale in via Aldo Moro, 33, Zibido San Giacomo",3 ,299.000
60 , con ascensore,"Bilocale in via Gratosoglio, 42, Gratosoglio, Milano",2 ,155.000
35 , con ascensore,"Monolocale in via Tito Livio, 30000, Martini-Cuoco, Milano",,135.000
220 ,,"Villetta bifamiliare in via Niccolò Paganini, 14, Lainate",5 ,369.000
50 , senza ascensore,"Monolocale in via Antonio Aldini, 108, Quarto Oggiaro-Euromilano, Milano",,155.000
130 , con ascensore,"Trilocale in via Abruzzi, 1, Pieve Emanuele",3 ,205.000
40 , senza ascensore,"Monolocale in via ortica, 1, Lambrate, Milano",,120.000
90 ,,"Trilocale in via eugenio villoresi, 14, Cornaredo",3 ,195.000
70 , senza ascensore,"Bilocale in località località millepini, s.n.c, Rodano",2 ,125.000
220 ,,"Villetta a schiera in via per Molinetto, 10, Cisliano",4 ,350.000
400 ,,"Casa indipendente in via Beolchi, 4, Cuggiono",5 ,150.000
70 , con ascensore,"Bilocale in via Luigi Manzotti, 12, Dergano, Milano",2 ,240.000
90 , senza ascensore,"Trilocale in via Balzarotti, 10, Mazzo-Terrazzano-Pantanedo, Rho",3 ,190.000
110 , con ascensore,"Trilocale in via giuseppe casati, 14, Passirana-Biringhello, Rho",3 ,250.000
50 ,,"Bilocale in via pavese, 10, Rozzano",2 ,80.000
35 , senza ascensore,"Monolocale in via vincenzo civerchio, 5, Garibaldi-Isola, Milano",,125.000
140 ,,"Villetta bifamiliare in via dell'artigianato, 15, Noviglio",3 ,115.000
220 ,,"Casa indipendente in via dei martiri, 9, Cesate",6 ,300.000
85 , senza ascensore,"Trilocale in via demonte, 1, Cà Granda, Milano",3 ,155.000
70 ,,"Trilocale in via vidiserti, 10, San Pietro-Pace, Rho",3 ,85.000
60 ,,"Casa indipendente in via xx settembre, 9, Cerro Maggiore",2 ,110.000
40 , senza ascensore,"Bilocale in via lodovico il moro, 135, Lodovico il Moro, Milano",2 ,115.000
93 , con ascensore,"Trilocale in via massimo gorky, 12, San Giuliano Milanese",3 ,149.000
90 , con ascensore,"Trilocale in via privata gianicolo, 20, Morgantini, Milano",3 ,240.000
58 , con ascensore,"Bilocale in via gabriele d'annunzio, 100, Pioltello",2 ,130.000
45 , senza ascensore,"Bilocale in via martiri di belfiore, 9, Cesate",2 ,78.000
45 ,,"Monolocale in via abruzzi, 2, Peschiera Borromeo",,110.000
240 ,,"Villa in via provinciale, 16, Zelo Surrigone",6 ,300.000
80 , con ascensore,"Bilocale in via nicola calipari, 8, Truccazzano",2 ,138.000
70 , con ascensore,"Trilocale in via lorenteggio, 163, Lorenteggio-Giambellino, Milano",3 ,185.000
56 , con ascensore,"Bilocale in piazza grandi, 48, Solaro",2 ,110.000
52 , senza ascensore,"Bilocale in via carlo porta, 1, Paderno Dugnano",2 ,70.000
100 , senza ascensore,"Trilocale in via alessandro volta, 1, Dresano",3 ,145.000
200 ,,"Villetta a schiera in via adige, 2, Trezzano sul Naviglio",5 ,600.000
45 , senza ascensore,"Bilocale in via iv novembre, 102, Settimo Milanese",2 ,90.000
80 , con ascensore,"Trilocale in via monza, 170, Gorla, Milano",3 ,230.000
39 , senza ascensore,"Monolocale in via Ermigli, 1, Trezzo sull'Adda",,65.000
40 ,,"Monolocale in via milano, 19, Masate",,95.000
44 , con ascensore,"Monolocale in via Carlo Bellerio, 1, Affori, Milano",,115.000
320 ,,"Villetta a schiera in via Dante Alighieri, 54, Pioltello",5 ,390.000
110 , con ascensore,"Quadrilocale in via dei lillà, 2, Rozzano",4 ,160.000
95 , con ascensore,"Trilocale in via privata Vivarini, 9, Cermenate-Meda, Milano",3 ,275.000
50 , con ascensore,"Bilocale in via Aquileia, 12, Baranzate",2 ,50.000
50 , con ascensore,"Bilocale in via Gian Galeazzo, 7, Mercalli-Quadronno, Milano",2 ,230.000
148 , con ascensore,"Appartamento in via Gaetano Previati, 31, Fiera, Milano",6 ,690.000
45 , con ascensore,"Monolocale in via Leonardo Da Vinci, 5, Casarile",,65.000
40 ,,"Monolocale in via Padana Superiore, s.n.c, Gessate",,95.000
73 ,,"Trilocale in via Delle Ore, s.n.c, Truccazzano",3 ,210.000
150 , con ascensore,"Appartamento in via Toscana, 12, Opera",8 ,320.000
100 , con ascensore,"Trilocale in via Giovanni Cimabue, 15, Pioltello",3 ,170.000
110 , senza ascensore,"Quadrilocale in via Giuseppe Garibaldi, 22, Centro, Sesto San Giovanni",4 ,308.000
65 , con ascensore,"Bilocale in via Zucca Luigi, 8, San Giovanni, Rho",2 ,128.000
110 ,,"Trilocale in via Archimede, 17, Peschiera Borromeo",3 ,180.000
40 ,,"Monolocale in via Cristoforo Colombo, 55, La Flora-Parco Alto Milanese, Legnano",,54.000
115 ,,"Villa in via Montello, 4, Marcallo con Casone",5 ,179.000
1.400 , con ascensore,"Bilocale in via Giuseppe Garibaldi, 1, Mediglia",2 ,160.000
235 , senza ascensore,"Attico in via Conciliazione, 8, San Carlo-San Paolo-Stellanda, Rho",8 ,290.000
